gameweek,team,goals,yellow_cards,red_cards,second_yellow_cards,date_of_match,matches_played,points,goals_for,goals_against,goal_difference,fairplay,index,rank
14,Sevilla,1,37.0,5.0,3.0,2024-11-24,14,18,13,18,-5,46.0,137,12
14,Rayo_Vallecano,0,31.0,2.0,0.0,2024-11-24,13,16,13,14,-1,37.0,137,13
14,Leganes,0,30.0,0.0,0.0,2024-11-24,14,14,13,19,-6,30.0,137,14
14,Getafe,2,37.0,1.0,1.0,2024-11-22,14,13,10,11,-1,38.0,137,15
14,Alaves,1,41.0,2.0,1.0,2024-11-23,14,13,15,24,-9,45.0,137,16
14,Las_Palmas,2,41.0,0.0,0.0,2024-11-23,14,12,18,25,-7,41.0,137,17
14,Valencia,4,32.0,1.0,0.0,2024-11-23,12,10,12,19,-7,35.0,137,18
14,Espanyol,1,35.0,0.0,0.0,2024-11-23,13,10,12,26,-14,35.0,137,19
14,Valladolid,0,44.0,1.0,0.0,2024-11-22,14,9,10,27,-17,47.0,137,20
15,Barcelona,1,28.0,2.0,1.0,2024-11-30,15,34,43,16,27,32.0,147,1
15,Real_Madrid,2,20.0,1.0,0.0,2024-12-01,14,33,30,11,19,23.0,147,2
15,Atletico_Madrid,5,29.0,1.0,0.0,2024-11-30,15,32,26,8,18,32.0,147,3
15,Athletic_Club,2,31.0,3.0,1.0,2024-12-01,15,26,22,14,8,38.0,147,4
15,Villarreal,2,43.0,1.0,1.0,2024-12-01,14,26,27,23,4,44.0,147,5
15,Mallorca,2,30.0,3.0,1.0,2024-11-29,15,24,15,13,2,37.0,147,6
15,Osasuna,1,36.0,0.0,0.0,2024-12-02,15,23,20,23,-3,36.0,147,7
15,Girona,2,35.0,0.0,0.0,2024-12-01,15,22,22,20,2,35.0,147,8
15,Real_Sociedad,2,33.0,1.0,0.0,2024-12-01,15,21,13,11,2,36.0,147,9
15,Real_Betis,0,29.0,1.0,0.0,2024-12-01,15,20,16,18,-2,32.0,147,10
15,Sevilla,1,38.0,5.0,3.0,2024-12-02,15,19,14,19,-5,47.0,147,11
15,Celta_Vigo,1,36.0,3.0,2.0,2024-11-30,15,18,23,27,-4,41.0,147,12
15,Rayo_Vallecano,1,34.0,2.0,0.0,2024-12-01,14,16,14,16,-2,40.0,147,13
15,Leganes,1,34.0,0.0,0.0,2024-11-30,15,15,14,20,-6,34.0,147,14
15,Las_Palmas,2,41.0,0.0,0.0,2024-11-30,15,15,20,26,-6,41.0,147,15
15,Alaves,1,42.0,2.0,1.0,2024-11-30,15,14,16,25,-9,46.0,147,16
15,Getafe,0,43.0,1.0,1.0,2024-12-01,15,13,10,13,-3,44.0,147,17
15,Espanyol,3,37.0,0.0,0.0,2024-11-30,14,13,15,27,-12,37.0,147,18
15,Valencia,1,33.0,1.0,0.0,2024-11-29,13,10,13,21,-8,36.0,147,19
15,Valladolid,0,45.0,1.0,0.0,2024-11-30,15,9,10,32,-22,48.0,147,20
19,Barcelona,5,31.0,2.0,1.0,2024-12-03,16,37,48,17,31,35.0,149,1
19,Real_Madrid,1,23.0,1.0,0.0,2024-12-04,15,33,31,13,18,26.0,149,2
19,Athletic_Club,2,34.0,3.0,1.0,2024-12-04,16,29,24,15,9,41.0,149,3
19,Mallorca,1,34.0,3.0,1.0,2024-12-03,16,24,16,18,-2,41.0,149,4
16,Barcelona,2,33.0,2.0,1.0,2024-12-07,17,38,50,19,31,37.0,159,1
16,Real_Madrid,3,25.0,1.0,0.0,2024-12-07,16,36,34,13,21,28.0,159,2
16,Atletico_Madrid,4,33.0,1.0,0.0,2024-12-08,16,35,30,11,19,36.0,159,3
16,Athletic_Club,2,36.0,3.0,1.0,2024-12-08,17,32,26,15,11,43.0,159,4
16,Villarreal,0,44.0,1.0,1.0,2024-12-08,15,26,27,25,2,45.0,159,5
16,Osasuna,2,41.0,0.0,0.0,2024-12-08,16,24,22,25,-3,41.0,159,6
16,Mallorca,0,34.0,4.0,1.0,2024-12-06,17,24,16,20,-4,44.0,159,7
16,Real_Sociedad,3,35.0,1.0,0.0,2024-12-08,16,24,16,11,5,38.0,159,8
16,Girona,0,38.0,0.0,0.0,2024-12-07,16,22,22,23,-1,38.0,159,9
16,Celta_Vigo,2,37.0,3.0,2.0,2024-12-06,16,21,25,27,-2,42.0,159,10
16,Real_Betis,2,30.0,1.0,0.0,2024-12-07,16,21,18,20,-2,33.0,159,11
16,Sevilla,3,41.0,5.0,3.0,2024-12-08,16,19,17,23,-6,50.0,159,12
16,Rayo_Vallecano,1,36.0,2.0,0.0,2024-12-07,15,19,15,16,-1,42.0,159,13
16,Las_Palmas,2,45.0,0.0,0.0,2024-12-07,16,18,22,27,-5,45.0,159,14
16,Getafe,1,46.0,1.0,1.0,2024-12-09,16,16,11,13,-2,47.0,159,15
16,Alaves,2,45.0,2.0,1.0,2024-12-08,16,15,18,27,-9,49.0,159,16
16,Leganes,0,36.0,0.0,0.0,2024-12-08,16,15,14,23,-9,36.0,159,17
16,Espanyol,0,43.0,0.0,0.0,2024-12-09,15,13,15,28,-13,43.0,159,18
16,Valencia,0,35.0,1.0,0.0,2024-12-07,14,10,13,22,-9,38.0,159,19
16,Valladolid,1,48.0,1.0,0.0,2024-12-07,16,9,11,34,-23,51.0,159,20
17,Barcelona,0,33.0,2.0,1.0,2024-12-15,18,38,50,20,30,37.0,169,1
17,Atletico_Madrid,1,36.0,1.0,0.0,2024-12-15,17,38,31,11,20,39.0,169,2
17,Real_Madrid,3,27.0,1.0,0.0,2024-12-14,17,37,37,16,21,30.0,169,3
17,Athletic_Club,1,38.0,3.0,1.0,2024-12-15,18,33,27,16,11,45.0,169,4
17,Mallorca,2,39.0,5.0,1.0,2024-12-14,18,27,18,21,-3,52.0,169,5
17,Villarreal,1,49.0,1.0,1.0,2024-12-15,16,26,28,27,1,50.0,169,6
17,Osasuna,0,42.0,0.0,0.0,2024-12-14,17,25,22,25,-3,42.0,169,7
17,Real_Sociedad,0,37.0,1.0,0.0,2024-12-15,17,25,16,11,5,40.0,169,8
17,Real_Betis,2,33.0,2.0,0.0,2024-12-15,17,24,20,21,-1,39.0,169,9
17,Girona,1,40.0,0.0,0.0,2024-12-14,17,22,23,25,-2,40.0,169,10
17,Sevilla,1,48.0,5.0,3.0,2024-12-14,17,22,18,23,-5,57.0,169,11
17,Celta_Vigo,0,39.0,3.0,2.0,2024-12-14,17,21,25,28,-3,44.0,169,12
17,Rayo_Vallecano,3,40.0,2.0,0.0,2024-12-14,16,20,18,19,-1,46.0,169,13
17,Las_Palmas,0,48.0,0.0,0.0,2024-12-15,17,19,22,27,-5,48.0,169,14
17,Leganes,1,38.0,0.0,0.0,2024-12-15,17,18,15,23,-8,38.0,169,15
17,Getafe,0,47.0,1.0,1.0,2024-12-15,17,16,11,14,-3,48.0,169,16
17,Alaves,1,47.0,2.0,1.0,2024-12-15,17,16,19,28,-9,51.0,169,17
17,Espanyol,0,46.0,0.0,0.0,2024-12-14,16,14,15,28,-13,46.0,169,18
17,Valladolid,1,52.0,2.0,0.0,2024-12-13,17,12,12,34,-22,58.0,169,19
17,Valencia,0,38.0,1.0,0.0,2024-12-13,15,10,13,23,-10,41.0,169,20
12,Villarreal,1,53.0,2.0,1.0,2024-12-18,17,27,29,28,1,57.0,170,1
12,Rayo_Vallecano,1,43.0,2.0,0.0,2024-12-18,17,21,19,20,-1,49.0,170,2
13,Espanyol,1,47.0,0.0,0.0,2024-12-18,17,15,16,29,-13,47.0,171,1
13,Valencia,1,38.0,1.0,0.0,2024-12-18,16,11,14,24,-10,41.0,171,2
18,Atletico_Madrid,2,39.0,1.0,0.0,2024-12-21,18,41,33,12,21,42.0,181,1
18,Real_Madrid,4,28.0,1.0,0.0,2024-12-22,18,40,41,18,23,31.0,181,2
18,Barcelona,1,33.0,2.0,1.0,2024-12-21,19,38,51,22,29,37.0,181,3
18,Athletic_Club,2,39.0,3.0,1.0,2024-12-21,19,36,29,17,12,46.0,181,4
18,Villarreal,5,55.0,2.0,1.0,2024-12-22,18,30,34,30,4,59.0,181,5
18,Mallorca,1,42.0,5.0,1.0,2024-12-21,19,30,19,21,-2,55.0,181,6
18,Real_Sociedad,0,42.0,1.0,0.0,2024-12-21,18,25,16,13,3,45.0,181,7
18,Girona,3,43.0,0.0,0.0,2024-12-20,18,25,26,25,1,43.0,181,8
18,Real_Betis,1,33.0,2.0,0.0,2024-12-22,18,25,21,22,-1,39.0,181,9
18,Osasuna,1,42.0,0.0,0.0,2024-12-21,18,25,23,27,-4,42.0,181,10
18,Celta_Vigo,2,42.0,3.0,2.0,2024-12-21,18,24,27,28,-1,47.0,181,11
18,Las_Palmas,1,52.0,0.0,0.0,2024-12-22,18,22,23,27,-4,52.0,181,12
18,Sevilla,2,50.0,5.0,3.0,2024-12-22,18,22,20,27,-7,59.0,181,13
18,Rayo_Vallecano,1,47.0,2.0,0.0,2024-12-22,18,22,20,21,-1,53.0,181,14
18,Leganes,2,39.0,2.0,0.0,2024-12-22,18,18,17,28,-11,45.0,181,15
18,Alaves,2,48.0,2.0,1.0,2024-12-22,18,17,21,30,-9,52.0,181,16
18,Getafe,0,51.0,1.0,1.0,2024-12-21,18,16,11,15,-4,52.0,181,17
18,Espanyol,0,49.0,0.0,0.0,2024-12-22,18,15,16,30,-14,49.0,181,18
18,Valladolid,0,53.0,2.0,0.0,2024-12-20,18,12,12,37,-25,59.0,181,19
18,Valencia,2,40.0,1.0,0.0,2024-12-22,17,12,16,26,-10,43.0,181,20
12,Real_Madrid,2,31.0,2.0,0.0,2025-01-03,19,43,43,19,24,37.0,182,1
12,Valencia,1,42.0,1.0,0.0,2025-01-03,18,12,17,28,-11,45.0,182,2
19,Atletico_Madrid,1,41.0,1.0,0.0,2025-01-12,19,44,34,12,22,44.0,190,1
19,Villarreal,0,57.0,2.0,1.0,2025-01-13,19,30,34,31,3,61.0,190,2
19,Real_Sociedad,1,46.0,1.0,0.0,2025-01-13,19,28,17,13,4,49.0,190,3
19,Girona,1,47.0,0.0,0.0,2025-01-11,19,28,27,25,2,47.0,190,4
19,Rayo_Vallecano,2,49.0,2.0,0.0,2025-01-10,19,25,22,22,0,55.0,190,5
19,Real_Betis,0,37.0,2.0,0.0,2025-01-11,19,25,21,23,-2,43.0,190,6
19,Osasuna,0,42.0,0.0,0.0,2025-01-12,19,25,23,28,-5,42.0,190,7
19,Celta_Vigo,1,45.0,4.0,3.0,2025-01-10,19,24,28,30,-2,51.0,190,8
19,Sevilla,1,51.0,5.0,3.0,2025-01-11,19,23,21,28,-7,60.0,190,9
19,Las_Palmas,1,54.0,0.0,0.0,2025-01-12,19,22,24,29,-5,54.0,190,10
19,Getafe,2,54.0,1.0,1.0,2025-01-12,19,19,13,16,-3,55.0,190,11
19,Leganes,1,41.0,2.0,0.0,2025-01-11,19,19,18,29,-11,47.0,190,12
19,Alaves,0,49.0,2.0,1.0,2025-01-11,19,17,21,31,-10,53.0,190,13
19,Espanyol,1,51.0,0.0,0.0,2025-01-11,19,16,17,31,-14,51.0,190,14
19,Valladolid,1,55.0,2.0,0.0,2025-01-11,19,15,13,37,-24,61.0,190,15
19,Valencia,1,44.0,1.0,0.0,2025-01-11,19,13,18,29,-11,47.0,190,16
20,Real_Madrid,4,31.0,2.0,0.0,2025-01-19,20,46,47,20,27,37.0,200,1
20,Atletico_Madrid,0,44.0,1.0,0.0,2025-01-18,20,44,34,13,21,47.0,200,2
20,Barcelona,1,35.0,2.0,1.0,2025-01-18,20,39,52,23,29,39.0,200,3
20,Athletic_Club,2,39.0,3.0,1.0,2025-01-19,20,39,31,18,13,46.0,200,4
20,Villarreal,4,58.0,2.0,1.0,2025-01-20,20,33,38,31,7,62.0,200,5
20,Mallorca,0,45.0,5.0,1.0,2025-01-20,20,30,19,25,-6,58.0,200,6
20,Real_Sociedad,0,50.0,1.0,0.0,2025-01-19,20,28,17,14,3,53.0,200,7
20,Girona,1,47.0,0.0,0.0,2025-01-18,20,28,28,27,1,47.0,200,8
20,Rayo_Vallecano,1,51.0,2.0,0.0,2025-01-19,20,26,23,23,0,57.0,200,9
20,Sevilla,2,55.0,5.0,3.0,2025-01-18,20,26,23,29,-6,64.0,200,10
20,Osasuna,1,45.0,0.0,0.0,2025-01-19,20,26,24,29,-5,45.0,200,11
20,Real_Betis,1,41.0,3.0,0.0,2025-01-18,20,25,22,26,-4,50.0,200,12
20,Celta_Vigo,1,46.0,5.0,3.0,2025-01-19,20,24,29,32,-3,55.0,200,13
20,Leganes,1,42.0,2.0,0.0,2025-01-18,20,22,19,29,-10,48.0,200,14
20,Las_Palmas,1,55.0,1.0,0.0,2025-01-19,20,22,25,33,-8,58.0,200,15
20,Getafe,1,57.0,1.0,1.0,2025-01-18,20,20,14,17,-3,58.0,200,16
20,Alaves,3,54.0,2.0,1.0,2025-01-18,20,20,24,32,-8,58.0,200,17
20,Espanyol,2,53.0,0.0,0.0,2025-01-17,20,19,19,32,-13,53.0,200,18
20,Valencia,1,47.0,1.0,0.0,2025-01-19,20,16,19,29,-10,50.0,200,19
20,Valladolid,1,57.0,2.0,0.0,2025-01-17,20,15,14,39,-25,63.0,200,20
21,Real_Madrid,3,34.0,2.0,0.0,2025-01-25,21,49,50,20,30,40.0,210,1
21,Atletico_Madrid,1,47.0,1.0,0.0,2025-01-25,21,45,35,14,21,50.0,210,2
21,Barcelona,7,35.0,2.0,1.0,2025-01-26,21,42,59,24,35,39.0,210,3
21,Athletic_Club,0,40.0,3.0,1.0,2025-01-26,21,40,31,18,13,47.0,210,4
21,Villarreal,1,60.0,2.0,1.0,2025-01-25,21,34,39,32,7,64.0,210,5
21,Mallorca,0,47.0,6.0,1.0,2025-01-25,21,30,19,26,-7,63.0,210,6
21,Rayo_Vallecano,2,54.0,2.0,0.0,2025-01-26,21,29,25,24,1,60.0,210,7
21,Real_Sociedad,0,53.0,1.0,0.0,2025-01-26,21,28,17,17,0,56.0,210,8
21,Girona,1,48.0,0.0,0.0,2025-01-26,21,28,29,29,0,48.0,210,9
21,Real_Betis,1,43.0,3.0,0.0,2025-01-25,21,28,23,26,-3,52.0,210,10
21,Osasuna,1,53.0,0.0,0.0,2025-01-24,21,27,25,30,-5,53.0,210,11
21,Sevilla,1,56.0,5.0,3.0,2025-01-25,21,27,24,30,-6,65.0,210,12
21,Celta_Vigo,1,49.0,5.0,3.0,2025-01-27,21,25,30,33,-3,58.0,210,13
21,Getafe,3,63.0,1.0,1.0,2025-01-26,21,23,17,17,0,64.0,210,14
21,Leganes,0,43.0,2.0,0.0,2025-01-26,21,23,19,29,-10,49.0,210,15
21,Las_Palmas,1,62.0,2.0,1.0,2025-01-24,21,23,26,34,-8,66.0,210,16
21,Alaves,1,56.0,2.0,1.0,2025-01-27,21,21,25,33,-8,60.0,210,17
21,Espanyol,1,57.0,0.0,0.0,2025-01-25,21,20,20,33,-13,57.0,210,18
21,Valencia,1,48.0,1.0,0.0,2025-01-26,21,16,20,36,-16,51.0,210,19
21,Valladolid,0,60.0,3.0,1.0,2025-01-25,21,15,14,42,-28,67.0,210,20
22,Real_Madrid,0,34.0,2.0,0.0,2025-02-01,22,49,50,21,29,40.0,220,1
22,Atletico_Madrid,2,49.0,1.0,0.0,2025-02-01,22,48,37,14,23,52.0,220,2
22,Barcelona,1,40.0,2.0,1.0,2025-02-02,22,45,60,24,36,44.0,220,3
22,Athletic_Club,2,41.0,3.0,1.0,2025-02-02,22,41,33,20,13,48.0,220,4
22,Villarreal,5,61.0,2.0,1.0,2025-02-01,22,37,44,33,11,65.0,220,5
22,Rayo_Vallecano,1,58.0,2.0,0.0,2025-01-31,22,32,26,24,2,64.0,220,6
22,Girona,2,50.0,0.0,0.0,2025-02-03,22,31,31,30,1,50.0,220,7
22,Osasuna,2,56.0,0.0,0.0,2025-02-02,22,30,27,31,-4,56.0,220,8
22,Mallorca,0,50.0,6.0,1.0,2025-02-01,22,30,19,28,-9,66.0,220,9
22,Real_Betis,2,46.0,3.0,0.0,2025-02-02,22,29,25,28,-3,55.0,220,10
22,Real_Sociedad,1,56.0,1.0,0.0,2025-02-02,22,28,18,19,-1,59.0,220,11
22,Sevilla,0,62.0,5.0,3.0,2025-02-01,22,28,24,30,-6,71.0,220,12
22,Celta_Vigo,1,51.0,5.0,3.0,2025-02-02,22,25,31,35,-4,60.0,220,13
22,Getafe,0,67.0,1.0,1.0,2025-02-01,22,24,17,17,0,68.0,220,14
22,Leganes,0,45.0,3.0,0.0,2025-01-31,22,23,19,30,-11,54.0,220,15
22,Las_Palmas,1,64.0,2.0,1.0,2025-02-03,22,23,27,36,-9,68.0,220,16
22,Espanyol,1,59.0,0.0,0.0,2025-02-01,22,23,21,33,-12,59.0,220,17
22,Alaves,0,57.0,2.0,1.0,2025-02-02,22,21,25,34,-9,61.0,220,18
22,Valencia,2,49.0,1.0,0.0,2025-02-02,22,19,22,37,-15,52.0,220,19
22,Valladolid,1,62.0,3.0,1.0,2025-02-01,22,15,15,47,-32,69.0,220,20
23,Real_Madrid,1,35.0,2.0,0.0,2025-02-08,23,50,51,22,29,41.0,230,1
23,Atletico_Madrid,1,52.0,1.0,0.0,2025-02-08,23,49,38,15,23,55.0,230,2
23,Barcelona,4,42.0,3.0,1.0,2025-02-09,23,48,64,25,39,49.0,230,3
23,Athletic_Club,3,41.0,3.0,1.0,2025-02-08,23,44,36,20,16,48.0,230,4
23,Villarreal,2,64.0,2.0,1.0,2025-02-08,23,40,46,34,12,68.0,230,5
23,Rayo_Vallecano,1,60.0,2.0,0.0,2025-02-07,23,35,27,24,3,66.0,230,6
23,Osasuna,1,60.0,0.0,0.0,2025-02-10,23,31,28,32,-4,60.0,230,7
23,Mallorca,1,51.0,6.0,1.0,2025-02-10,23,31,20,29,-9,67.0,230,8
23,Girona,0,54.0,0.0,0.0,2025-02-08,23,31,31,33,-2,54.0,230,9
23,Real_Sociedad,2,57.0,1.0,0.0,2025-02-09,23,31,20,20,0,60.0,230,10
23,Real_Betis,2,51.0,3.0,0.0,2025-02-08,23,29,27,31,-4,60.0,230,11
23,Sevilla,1,67.0,5.0,3.0,2025-02-09,23,28,25,34,-9,76.0,230,12
23,Celta_Vigo,3,54.0,5.0,3.0,2025-02-08,23,28,34,37,-3,63.0,230,13
23,Getafe,1,72.0,1.0,1.0,2025-02-09,23,27,18,17,1,73.0,230,14
23,Leganes,0,46.0,3.0,0.0,2025-02-09,23,23,19,32,-13,55.0,230,15
23,Las_Palmas,1,70.0,2.0,1.0,2025-02-08,23,23,28,38,-10,74.0,230,16
23,Espanyol,1,61.0,0.0,0.0,2025-02-09,23,23,22,35,-13,61.0,230,17
23,Valencia,2,50.0,1.0,0.0,2025-02-09,23,22,24,37,-13,53.0,230,18
23,Alaves,0,59.0,2.0,1.0,2025-02-09,23,21,25,35,-10,63.0,230,19
23,Valladolid,0,64.0,3.0,1.0,2025-02-07,23,15,15,48,-33,71.0,230,20
24,Barcelona,1,44.0,3.0,1.0,2025-02-17,24,51,65,25,40,51.0,240,1
24,Real_Madrid,1,36.0,3.0,0.0,2025-02-15,24,51,52,23,29,45.0,240,2
24,Atletico_Madrid,1,55.0,2.0,0.0,2025-02-15,24,50,39,16,23,61.0,240,3
24,Athletic_Club,1,42.0,3.0,1.0,2025-02-16,24,45,37,21,16,49.0,240,4
24,Villarreal,1,64.0,2.0,1.0,2025-02-15,24,41,47,35,12,68.0,240,5
24,Rayo_Vallecano,0,63.0,2.0,0.0,2025-02-17,24,35,27,25,2,69.0,240,6
24,Mallorca,3,52.0,6.0,1.0,2025-02-16,24,34,23,30,-7,68.0,240,7
24,Real_Betis,3,51.0,3.0,0.0,2025-02-16,24,32,30,31,-1,60.0,240,8
24,Osasuna,1,63.0,0.0,0.0,2025-02-15,24,32,29,33,-4,63.0,240,9
24,Real_Sociedad,0,59.0,3.0,0.0,2025-02-16,24,31,20,23,-3,68.0,240,10
24,Girona,1,56.0,1.0,0.0,2025-02-14,24,31,32,35,-3,59.0,240,11
24,Sevilla,4,69.0,5.0,3.0,2025-02-16,24,31,29,34,-5,78.0,240,12
24,Getafe,2,75.0,1.0,1.0,2025-02-14,24,30,20,18,2,76.0,240,13
24,Celta_Vigo,1,59.0,5.0,3.0,2025-02-15,24,29,35,38,-3,68.0,240,14
24,Espanyol,1,62.0,0.0,0.0,2025-02-16,24,24,23,36,-13,62.0,240,15
24,Leganes,3,50.0,4.0,0.0,2025-02-15,24,24,22,35,-13,62.0,240,16
24,Las_Palmas,1,74.0,2.0,1.0,2025-02-16,24,23,29,41,-12,78.0,240,17
24,Valencia,1,55.0,1.0,0.0,2025-02-15,24,23,25,38,-13,58.0,240,18
24,Alaves,3,64.0,2.0,1.0,2025-02-15,24,22,28,38,-10,68.0,240,19
24,Valladolid,0,68.0,3.0,1.0,2025-02-16,24,15,15,52,-37,75.0,240,20
25,Barcelona,2,45.0,3.0,1.0,2025-02-22,25,54,67,25,42,52.0,250,1
25,Real_Madrid,2,36.0,3.0,0.0,2025-02-23,25,54,54,23,31,45.0,250,2
25,Atletico_Madrid,3,58.0,2.0,0.0,2025-02-22,25,53,42,16,26,64.0,250,3
25,Athletic_Club,7,44.0,3.0,1.0,2025-02-23,25,48,44,22,22,51.0,250,4
25,Villarreal,1,68.0,2.0,1.0,2025-02-22,25,44,48,35,13,72.0,250,5
25,Mallorca,1,55.0,6.0,1.0,2025-02-24,25,35,24,31,-7,71.0,250,6
25,Real_Betis,2,51.0,4.0,0.0,2025-02-23,25,35,32,32,0,63.0,250,7
25,Rayo_Vallecano,0,64.0,3.0,0.0,2025-02-22,25,35,27,26,1,73.0,250,8
25,Real_Sociedad,3,62.0,3.0,0.0,2025-02-23,25,34,23,23,0,71.0,250,9
25,Osasuna,0,63.0,0.0,0.0,2025-02-21,25,32,29,34,-5,63.0,250,10
25,Sevilla,1,70.0,5.0,3.0,2025-02-24,25,32,30,35,-5,79.0,250,11
25,Celta_Vigo,1,59.0,5.0,3.0,2025-02-21,25,32,36,38,-2,68.0,250,12
25,Girona,0,58.0,1.0,0.0,2025-02-23,25,31,32,37,-5,61.0,250,13
25,Getafe,1,78.0,2.0,2.0,2025-02-23,25,30,21,20,1,80.0,250,14
25,Espanyol,1,64.0,0.0,0.0,2025-02-22,25,27,24,36,-12,64.0,250,15
25,Leganes,0,53.0,4.0,0.0,2025-02-23,25,24,22,38,-16,65.0,250,16
25,Las_Palmas,0,75.0,2.0,1.0,2025-02-22,25,23,29,43,-14,79.0,250,17
25,Valencia,0,56.0,1.0,0.0,2025-02-22,25,23,25,41,-16,59.0,250,18
25,Alaves,0,66.0,2.0,1.0,2025-02-22,25,22,28,39,-11,70.0,250,19
25,Valladolid,1,71.0,4.0,2.0,2025-02-23,25,15,16,59,-43,79.0,250,20
26,Barcelona,4,45.0,3.0,1.0,2025-03-02,26,57,71,25,46,52.0,259,1
26,Atletico_Madrid,1,60.0,2.0,0.0,2025-03-01,26,56,43,16,27,66.0,259,2
26,Real_Madrid,1,40.0,3.0,0.0,2025-03-01,26,54,55,25,30,49.0,259,3
26,Athletic_Club,0,47.0,3.0,1.0,2025-03-01,26,48,44,23,21,54.0,259,4
26,Real_Betis,2,54.0,4.0,0.0,2025-03-01,26,38,34,33,1,66.0,259,5
26,Mallorca,1,55.0,6.0,1.0,2025-03-02,26,36,25,32,-7,71.0,259,6
26,Rayo_Vallecano,1,65.0,3.0,0.0,2025-03-01,26,36,28,27,1,74.0,259,7
26,Real_Sociedad,0,62.0,4.0,0.0,2025-03-02,26,34,23,27,-4,74.0,259,8
26,Osasuna,3,65.0,0.0,0.0,2025-03-02,26,33,32,37,-5,65.0,259,9
26,Sevilla,1,70.0,5.0,3.0,2025-03-01,26,33,31,36,-5,79.0,259,10
26,Celta_Vigo,2,59.0,5.0,3.0,2025-03-01,26,33,38,40,-2,68.0,259,11
26,Girona,2,58.0,1.0,0.0,2025-03-01,26,32,34,39,-5,61.0,259,12
26,Getafe,0,79.0,2.0,2.0,2025-03-02,26,30,21,21,0,81.0,259,13
