address_id,address,match,matchtype,parsed,coordinate,tigerlineid,side,statefp,countyfp,tract,block
"949","1910-1912 N CLARK STREET, CHICAGO, IL, 60614","Match","Non_Exact","1912 N CLARK ST, CHICAGO, IL, 60614","-87.635184770458,41.916829891672","111767410","L","17","031","071500","3008"
"1340","321 W 106TH STREET, CHICAGO, IL, 60628","Match","Exact","321 W 106TH ST, CHICAGO, IL, 60628","-87.631123199424,41.701545274542","605524512","R","17","031","491000","3009"
"1855","534 W DICKENS AVENUE, CHICAGO, IL, 60614","Match","Exact","534 W DICKENS AVE, CHICAGO, IL, 60614","-87.642697696346,41.920143786005","605232725","R","17","031","071300","2009"
"1535","3601-3603 W DOUGLAS BOULEVARD, CHICAGO, IL, 60623","Match","Non_Exact","3603 W DOUGLAS BLVD, CHICAGO, IL, 60623","-87.716606089978,41.862327858219","111798953","L","17","031","838700","4001"
"1257","253 W 104TH STREET, CHICAGO, IL, 60628","Match","Exact","253 W 104TH ST, CHICAGO, IL, 60628","-87.630202738694,41.705196880418","111833927","L","17","031","491000","4006"
"1730","4830-4848 ½ S DREXEL BOULEVARD, CHICAGO, IL, 60615","Match","Non_Exact","4848 1/2 S DREXEL BLVD, CHICAGO, IL, 60615","-87.604390728708,41.806844664422","111770977","R","17","031","390400","2005"
"1299","311 W EUGENIE STREET, CHICAGO, IL, 60614","Match","Exact","311 W EUGENIE ST, CHICAGO, IL, 60614","-87.637189677452,41.912783801896","111767461","L","17","031","071500","4006"
"1815","5202-5210 S CORNELL AVENUE, CHICAGO, IL, 60615","Match","Non_Exact","5210 S CORNELL AVE, CHICAGO, IL, 60615","-87.586069578526,41.800868631923","647560274","R","17","031","410100","2005"
"1659","4701-4703 W OHIO STREET, CHICAGO, IL, 60644","Match","Non_Exact","4703 W OHIO ST, CHICAGO, IL, 60644","-87.743537440015,41.891358997143","605076538","L","17","031","251700","1020"
"1658","4700-4702 W FERDINAND STREET, CHICAGO, IL, 60644","No_Match"
"1735","4836 ½ S DREXEL BOULEVARD, CHICAGO, IL, 60615","Match","Non_Exact","4836 1/2 S DREXEL BLVD, CHICAGO, IL, 60615","-87.604395003016,41.80705325169","111770977","R","17","031","390400","2005"
"1396","329 W WEBSTER AVENUE, CHICAGO, IL, 60614","Match","Exact","329 W WEBSTER AVE, CHICAGO, IL, 60614","-87.637690834877,41.921923270213","605242658","L","17","031","071400","1000"
"1550","3634-3636 W DOUGLAS BOULEVARD, CHICAGO, IL, 60623","Match","Non_Exact","3636 W DOUGLAS BLVD, CHICAGO, IL, 60623","-87.716766178003,41.862892449529","111798929","R","17","031","838700","1021"
"1592","411-413 W MENOMONEE STREET, CHICAGO, IL, 60614","Match","Non_Exact","413 W MENOMONEE ST, CHICAGO, IL, 60614","-87.6390125007,41.914613469193","111767404","L","17","031","071700","1000"
"1392","328-330 S LEAVITT STREET, CHICAGO, IL, 60612","Match","Non_Exact","330 S LEAVITT ST, CHICAGO, IL, 60612","-87.681504589871,41.877137275743","112383556","R","17","031","838000","1012"
"1590","4108 W JACKSON BOULEVARD, CHICAGO, IL, 60624","Match","Exact","4108 W JACKSON BLVD, CHICAGO, IL, 60624","-87.728264289126,41.877107583146","111765820","R","17","031","260700","2002"
"1502","3517 W DOUGLAS BOULEVARD, CHICAGO, IL, 60623","Match","Exact","3517 W DOUGLAS BLVD, CHICAGO, IL, 60623","-87.713391508038,41.862360402255","111798972","L","17","031","291200","2008"
"1543","3617-3619 W DOUGLAS BOULEVARD, CHICAGO, IL, 60623","Match","Non_Exact","3619 W DOUGLAS BLVD, CHICAGO, IL, 60623","-87.716725537592,41.862327858226","111798953","L","17","031","838700","4001"
"1223","229 W EUGENIE STREET, CHICAGO, IL, 60614","Match","Exact","229 W EUGENIE ST, CHICAGO, IL, 60614","-87.635868329018,41.912808845077","655277664","L","17","031","071500","1005"
"1662","4702-4710 W HUBBARD STREET, CHICAGO, IL, 60644","No_Match"
"1705","4746-4744 W HUBBARD STREET, CHICAGO, IL, 60644","No_Match"
"1506","3522-3524 W GRENSHAW STREET, CHICAGO, IL, 60624","Match","Non_Exact","3524 W GRENSHAW ST, CHICAGO, IL, 60624","-87.713498723545,41.86732938773","616787435","R","17","031","843000","1027"
"1242","236 W WILLOW STREET, CHICAGO, IL, 60614","Match","Exact","236 W WILLOW ST, CHICAGO, IL, 60614","-87.635903340207,41.914199732727","639245976","R","17","031","071500","1001"
"1561","3650 W DOUGLAS BOULEVARD, CHICAGO, IL, 60623","Match","Exact","3650 W DOUGLAS BLVD, CHICAGO, IL, 60623","-87.716974653057,41.862890106458","111798929","R","17","031","838700","1021"
"1436","3336 W WASHINGTON BOULEVARD, CHICAGO, IL, 60624","Match","Exact","3336 W WASHINGTON BLVD, CHICAGO, IL, 60624","-87.708679088157,41.882826133912","616787020","R","17","031","836800","2012"
"1830","5220-5222 S BLACKSTONE AVENUE, CHICAGO, IL, 60615","Match","Non_Exact","5222 S BLACKSTONE AVE, CHICAGO, IL, 60615","-87.59054031576,41.800634413995","111771724","R","17","031","410800","1003"
"1235","234 W WILLOW STREET, CHICAGO, IL, 60614","Match","Exact","234 W WILLOW ST, CHICAGO, IL, 60614","-87.635878230251,41.914200380724","639245976","R","17","031","071500","1001"
"1674","4711-4715 W HUBBARD STREET, CHICAGO, IL, 60644","No_Match"
"1751","4902 W ADAMS STREET, CHICAGO, IL, 60644","Match","Exact","4902 W ADAMS ST, CHICAGO, IL, 60644","-87.7476431958,41.878623948758","604999717","R","17","031","252202","4005"
"1431","333 W MENOMONEE STREET, CHICAGO, IL, 60614","Match","Exact","333 W MENOMONEE ST, CHICAGO, IL, 60614","-87.637558317511,41.91470506751","616790525","L","17","031","071500","4002"
"1838","530 W DICKENS AVENUE, CHICAGO, IL, 60614","Match","Exact","530 W DICKENS AVE, CHICAGO, IL, 60614","-87.642596977477,41.920147516328","605232725","R","17","031","071300","2009"
"1716","4802 N WESTERN AVENUE, CHICAGO, IL, 60625","Match","Exact","4802 N WESTERN AVE, CHICAGO, IL, 60625","-87.68898480023,41.968684807532","111760379","L","17","031","040201","1019"
"1715","4801-4815 W WASHINGTON BOULEVARD, CHICAGO, IL, 60644","Match","Non_Exact","4815 W WASHINGTON BLVD, CHICAGO, IL, 60644","-87.745740006792,41.88175253135","111758281","L","17","031","251800","4012"
"1714","4801 S KENWOOD AVENUE, CHICAGO, IL, 60615","Match","Exact","4801 S KENWOOD AVE, CHICAGO, IL, 60615","-87.593487705028,41.807806383901","111771586","L","17","031","390600","1003"
"1758","4909-4911 W ADAMS STREET, CHICAGO, IL, 60644","Match","Non_Exact","4911 W ADAMS ST, CHICAGO, IL, 60644","-87.747777155291,41.878508047077","604999717","L","17","031","252202","2001"
"1438","3339-3341 W DOUGLAS BOULEVARD, CHICAGO, IL, 60623","Match","Non_Exact","3341 W DOUGLAS BLVD, CHICAGO, IL, 60623","-87.709445048631,41.862408857807","111799035","L","17","031","841500","2003"
"1495","3501-3503 W DOUGLAS BOULEVARD, CHICAGO, IL, 60623","Match","Non_Exact","3503 W DOUGLAS BLVD, CHICAGO, IL, 60623","-87.712998045249,41.862368016172","111798972","L","17","031","291200","2008"
"1295","310 W WILLOW STREET, CHICAGO, IL, 60614","Match","Exact","310 W WILLOW ST, CHICAGO, IL, 60614","-87.637221061752,41.91422218867","111767415","R","17","031","071500","4002"
"1372","3246-3252 W DOUGLAS BOULEVARD, CHICAGO, IL, 60623","Match","Non_Exact","3252 W DOUGLAS BLVD, CHICAGO, IL, 60623","-87.707209453894,41.862998233131","111799027","R","17","031","841500","1018"
"1492","349 W 105TH PLACE, CHICAGO, IL, 60628","Match","Exact","349 W 105TH PL, CHICAGO, IL, 60628","-87.632553507988,41.702433881024","605524472","R","17","031","491000","3001"
"1490","3451 W DOUGLAS BOULEVARD, CHICAGO, IL, 60623","Match","Exact","3451 W DOUGLAS BLVD, CHICAGO, IL, 60623","-87.712373555259,41.862372857976","605096086","L","17","031","291200","1011"
"1404","3306-3312 W DOUGLAS BOULEVARD, CHICAGO, IL, 60623","Match","Non_Exact","3312 W DOUGLAS BLVD, CHICAGO, IL, 60623","-87.708542211723,41.862987876883","111799026","R","17","031","841500","1017"
"1249","241 W WILLOW STREET, CHICAGO, IL, 60614","Match","Exact","241 W WILLOW ST, CHICAGO, IL, 60614","-87.635948223067,41.914083914214","639245976","L","17","031","071500","1002"
"1566","370 W NORMAL AVENUE, CHICAGO, IL, 60621","Match","Non_Exact","370 W NORMAL PKWY, CHICAGO, IL, 60621","-87.634155089674,41.771528939624","648375591","L","17","031","681200","1003"
"1521","3551 W DOUGLAS BOULEVARD, CHICAGO, IL, 60623","Match","Exact","3551 W DOUGLAS BLVD, CHICAGO, IL, 60623","-87.714851424149,41.862345858119","605096242","L","17","031","291200","2012"
"1686","4725-4727 S DREXEL BOULEVARD, CHICAGO, IL, 60615","Match","Non_Exact","4727 S DREXEL BLVD, CHICAGO, IL, 60615","-87.603807809764,41.809029596671","605499724","L","17","031","390400","1001"
"1201","220 W WILLOW STREET, CHICAGO, IL, 60614","Match","Exact","220 W WILLOW ST, CHICAGO, IL, 60614","-87.635702460562,41.914204916707","639245976","R","17","031","071500","1001"
"1322","316 W 106TH PLACE, CHICAGO, IL, 60628","Match","Exact","316 W 106TH PL, CHICAGO, IL, 60628","-87.631013348573,41.700745671356","605524507","L","17","031","491000","3010"
"1287","306 W WILLOW STREET, CHICAGO, IL, 60614","Match","Exact","306 W WILLOW ST, CHICAGO, IL, 60614","-87.637062588271,41.914212179809","111767415","R","17","031","071500","4002"
"1207","222-224 W ST PAUL AVENUE, CHICAGO, IL, 60614","Match","Non_Exact","224 W ST PAUL AVE, CHICAGO, IL, 60614","-87.63590492563,41.913664516468","655292670","R","17","031","071500","1002"
"1724","4818-4820 W ADAMS STREET, CHICAGO, IL, 60644","Match","Non_Exact","4820 W ADAMS ST, CHICAGO, IL, 60644","-87.746249781483,41.878639963285","604999717","R","17","031","252202","4005"
"2352","908-910 S BISHOP STREET, CHICAGO, IL, 60607","Match","Non_Exact","910 S BISHOP ST, CHICAGO, IL, 60607","-87.662975569679,41.870439522665","641801079","R","17","031","283100","2001"
"2197","804 S BISHOP STREET, CHICAGO, IL, 60607","Match","Exact","804 S BISHOP ST, CHICAGO, IL, 60607","-87.663006769218,41.871499082028","639787369","R","17","031","283100","2001"
"2471","5032-5034 S ST LAWRENCE AVENUE, CHICAGO, IL, 60615","Tie"
"2074","7026 S WALLACE STREET, CHICAGO, IL, 60621","Match","Exact","7026 S WALLACE ST, CHICAGO, IL, 60621","-87.640315262447,41.770218319216","111831137","R","17","031","681200","2011"
"2073","7026 S PAULINA STREET, CHICAGO, IL, 60636","Match","Exact","7026 S PAULINA ST, CHICAGO, IL, 60636","-87.666357040815,41.766313070089","605484483","R","17","031","671500","3010"
"2468","5036-5044 S ST LAWRENCE AVENUE, CHICAGO, IL, 60615","Tie"
"1893","548 W EUGENIE STREET, CHICAGO, IL, 60614","Match","Exact","548 W EUGENIE ST, CHICAGO, IL, 60614","-87.642955687882,41.912876552544","605071420","R","17","031","071700","1006"
"2069","7022 S HARPER AVENUE, CHICAGO, IL, 60637","Match","Exact","7022 S HARPER AVE, CHICAGO, IL, 60637","-87.58800227327,41.767437970786","111774569","R","17","031","430300","2009"
"1858","5342-5344 S GREENWOOD AVENUE, CHICAGO, IL, 60615","Match","Non_Exact","5344 S GREENWOOD AVE, CHICAGO, IL, 60615","-87.599804114276,41.79875575924","111771647","R","17","031","410600","1006"
"2506","1400 S JEFFERSON STREET, CHICAGO, IL, 60607","Match","Exact","1400 S JEFFERSON ST, CHICAGO, IL, 60607","-87.642221428852,41.86585010097","111827536","R","17","031","841900","2024"
"2109","7150 S EGGLESTON AVENUE, CHICAGO, IL, 60621","Match","Exact","7150 S EGGLESTON AVE, CHICAGO, IL, 60621","-87.635937480108,41.764406806154","111831300","R","17","031","681300","2002"
"1908","56 W 68TH STREET, CHICAGO, IL, 60621","Match","Exact","56 W 68TH ST, CHICAGO, IL, 60621","-87.627159692852,41.770973171188","605520661","R","17","031","690300","1004"
"2243","820 S MILLER STREET, CHICAGO, IL, 60607","Match","Exact","820 S MILLER ST, CHICAGO, IL, 60607","-87.652342124178,41.871227305796","624523314","R","17","031","833300","1018"
"2121","7205-7209 S YALE AVENUE, CHICAGO, IL, 60621","Match","Non_Exact","7209 S YALE AVE, CHICAGO, IL, 60621","-87.63087855183,41.76339689375","111831387","L","17","031","691100","4010"
"2482","130 E RANDOLPH STREET, CHICAGO, IL, 60601","Match","Exact","130 E RANDOLPH ST, CHICAGO, IL, 60601","-87.623845751304,41.88452844065","616783651","L","17","031","320102","1026"
"2436","5201 S HARPER AVENUE, CHICAGO, IL, 60615","Match","Exact","5201 S HARPER AVE, CHICAGO, IL, 60615","-87.58902441076,41.800956861664","646578538","L","17","031","410800","1000"
"2278","826-830 S BISHOP STREET, CHICAGO, IL, 60607","Match","Non_Exact","830 S BISHOP ST, CHICAGO, IL, 60607","-87.662988868632,41.870801552199","641801072","R","17","031","283100","2001"
"2311","840 S LOOMIS STREET, CHICAGO, IL, 60607","Match","Exact","840 S LOOMIS ST, CHICAGO, IL, 60607","-87.661751924868,41.870502183866","618343617","R","17","031","283100","2000"
"2156","734 W EVERGREEN AVENUE, CHICAGO, IL, 60610","Match","Exact","734 W EVERGREEN AVE, CHICAGO, IL, 60610","-87.6467185602,41.906443438168","616786621","L","17","031","842200","1034"
"1988","6700 S PERRY AVENUE, CHICAGO, IL, 60621","Match","Exact","6700 S PERRY AVE, CHICAGO, IL, 60621","-87.628439026303,41.772677728466","111832229","R","17","031","690300","1006"
"2331","902 S BISHOP STREET, CHICAGO, IL, 60607","Match","Exact","902 S BISHOP ST, CHICAGO, IL, 60607","-87.66297576059,41.870444104527","641801079","R","17","031","283100","2001"
"2375","915 S INDEPENDENCE BOULEVARD, CHICAGO, IL, 60624","Match","Exact","915 S INDEPENDENCE BLVD, CHICAGO, IL, 60624","-87.719557340559,41.869538384391","111798634","L","17","031","843000","1003"
"2452","3200-3211 W LAKE STREET, CHICAGO, IL, 60624","Match","Non_Exact","3211 W LAKE ST, CHICAGO, IL, 60624","-87.706493621008,41.884311856774","616783153","L","17","031","836800","2008"
"2099","713 S CARPENTER STREET, CHICAGO, IL, 60607","Match","Exact","713 S CARPENTER ST, CHICAGO, IL, 60607","-87.653202799377,41.872597285382","605101348","L","17","031","833300","1011"
"2495","1323 S RACINE AVENUE, CHICAGO, IL, 60608","Match","Exact","1323 S RACINE AVE, CHICAGO, IL, 60608","-87.656540889796,41.864808807305","641800964","L","17","031","283800","1004"
"2328","901 S MILLER STREET, CHICAGO, IL, 60607","Match","Exact","901 S MILLER ST, CHICAGO, IL, 60607","-87.652169268894,41.87055389015","624523314","L","17","031","833300","1020"
"2405","923 S CARPENTER STREET, CHICAGO, IL, 60607","Match","Exact","923 S CARPENTER ST, CHICAGO, IL, 60607","-87.653142002228,41.870000765445","605104120","L","17","031","833300","1019"
"2523","1535-1537 W CONGRESS PARKWAY, CHICAGO, IL, 60607","Match","Non_Exact","1537 W CONGRESS PKWY, CHICAGO, IL, 60612","-87.665792355682,41.875130781088","112391228","L","17","031","832900","1004"
"1994","6715 S PARNELL AVENUE, CHICAGO, IL, 60621","Match","Exact","6715 S PARNELL AVE, CHICAGO, IL, 60621","-87.638638436217,41.772265815659","111831141","L","17","031","681200","1006"
"2247","801-821 S BISHOP STREET, CHICAGO, IL, 60607","Match","Non_Exact","821 S BISHOP ST, CHICAGO, IL, 60607","-87.662841997812,41.871053893805","639787369","L","17","031","283100","2001"
"2522","1501-1529 W CONGRESS PARKWAY, CHICAGO, IL, 60607","Match","Non_Exact","1529 W CONGRESS PKWY, CHICAGO, IL, 60612","-87.665660280231,41.875133139571","112391228","L","17","031","832900","1004"
"2048","6947 S WENTWORTH AVENUE, CHICAGO, IL, 60621","Match","Exact","6947 S WENTWORTH AVE, CHICAGO, IL, 60621","-87.629771576174,41.768222227142","111831267","L","17","031","690300","2007"
"2046","6946 S YALE AVENUE, CHICAGO, IL, 60621","Match","Exact","6946 S YALE AVE, CHICAGO, IL, 60621","-87.631143171348,41.767821210558","111831264","R","17","031","690300","2008"
"2123","7209 S PERRY AVENUE, CHICAGO, IL, 60621","Match","Exact","7209 S PERRY AVE, CHICAGO, IL, 60621","-87.628033680231,41.763139832086","605520417","L","17","031","691100","1005"
"1956","6345-6347 S WENTWORTH AVENUE, CHICAGO, IL, 60621","Match","Non_Exact","6347 S WENTWORTH AVE, CHICAGO, IL, 60621","-87.630058373976,41.779580565267","605503648","L","17","031","842500","1005"
"2066","702 S MAY STREET, CHICAGO, IL, 60607","Match","Exact","702 S MAY ST, CHICAGO, IL, 60607","-87.655398005662,41.872545550693","111802824","R","17","031","833300","1011"
"2261","827 S BISHOP STREET, CHICAGO, IL, 60607","Match","Exact","827 S BISHOP ST, CHICAGO, IL, 60607","-87.66283577978,41.870825397243","641801072","L","17","031","283100","2001"
"1888","5447-5453 S KENWOOD AVENUE, CHICAGO, IL, 60615","Match","Non_Exact","5453 S KENWOOD AVE, CHICAGO, IL, 60615","-87.593376148975,41.79582309762","111771746","L","17","031","410700","1012"
"2218","812 S MILLER STREET, CHICAGO, IL, 60607","Match","Exact","812 S MILLER ST, CHICAGO, IL, 60607","-87.652344288073,41.871303042409","624523314","R","17","031","833300","1018"
"1961","640 N LOREL AVENUE, CHICAGO, IL, 60644","Match","Exact","640 N LOREL AVE, CHICAGO, IL, 60644","-87.759306094125,41.891910765901","111754243","L","17","031","251500","3009"
"2016","6912 S PARNELL AVENUE, CHICAGO, IL, 60621","Match","Exact","6912 S PARNELL AVE, CHICAGO, IL, 60621","-87.638523054715,41.768670143426","111831154","R","17","031","681200","3002"
"2258","826 S LOOMIS STREET, CHICAGO, IL, 60607","Match","Exact","826 S LOOMIS ST, CHICAGO, IL, 60607","-87.66176414661,41.870873287183","618343617","R","17","031","283100","2000"
"1883","5440-5442 S CORNELL AVENUE, CHICAGO, IL, 60615","Match","Non_Exact","5442 S CORNELL AVE, CHICAGO, IL, 60615","-87.585529577611,41.796954738315","637904424","R","17","031","410900","2000"
"2378","916 S CARPENTER STREET, CHICAGO, IL, 60607","Match","Exact","916 S CARPENTER ST, CHICAGO, IL, 60607","-87.653301406056,41.870237097584","605104120","R","17","031","833300","1026"
"2498","5210 S HARPER AVENUE, CHICAGO, IL, 60615","Match","Exact","5210 S HARPER AVE, CHICAGO, IL, 60615","-87.589185936575,41.800651137053","646578538","R","17","031","410800","1002"
"2134","7239 S YALE AVENUE, CHICAGO, IL, 60621","Match","Exact","7239 S YALE AVE, CHICAGO, IL, 60621","-87.630865589601,41.762875428184","111831387","L","17","031","691100","4010"
"2497","5210-5220 S HARPER AVENUE, CHICAGO, IL, 60615","Match","Non_Exact","5220 S HARPER AVE, CHICAGO, IL, 60615","-87.589174467795,41.800345057714","646578538","R","17","031","410800","1002"
"1928","59 W BURTON PLACE, CHICAGO, IL, 60610","Match","Exact","59 W BURTON PL, CHICAGO, IL, 60610","-87.63103626323,41.90938570634","605071759","L","17","031","080201","1003"
"1924","5761 S BLACKSTONE AVENUE, CHICAGO, IL, 60637","Match","Exact","5761 S BLACKSTONE AVE, CHICAGO, IL, 60637","-87.590140424759,41.789866475039","637884076","L","17","031","411100","2000"
"2219","812-826 S BISHOP STREET, CHICAGO, IL, 60607","Match","Non_Exact","826 S BISHOP ST, CHICAGO, IL, 60607","-87.662989363836,41.870815417939","641801072","R","17","031","283100","2001"
